author_actor_id,AuthorEventsRatio
8179690.0,0.000278836516264
8186214.0,0.000438480014824
8191046.0,0.000119432842689
8191051.0,0.000133502575161
8193344.0,9.69692357305e-05
8193895.0,0.000470376737872
8197732.0,0.000122870334145
8199090.0,9.90477189366e-05
8199386.0,0.00138570876517
8202560.0,6.02760129768e-05
8205442.0,0.000294505081971
8209002.0,0.000441837564619
8210962.0,0.000237266852142
8211512.0,0.000143335399559
8211800.0,0.000139418258132
8214734.0,0.00193506786487
8215433.0,0.00014069732472
8219007.0,0.023898319962
8219927.0,4.47673305928e-05
8221444.0,0.000131504033616
8224692.0,0.000122070917527
8227326.0,4.10100724895e-05
8229185.0,0.000154367348883
8229760.0,0.000183466113769
8236605.0,0.000184025705401
8237110.0,0.000391074609393
8239597.0,0.000139418258132
8240981.0,0.000140617383059
8241222.0,0.000417215532793
8242939.0,0.000404744633556
8243489.0,0.000225755252847
8243960.0,0.000148851374221
8244291.0,0.000177550430798
8244967.0,0.00016907661465
8247848.0,0.000129985142043
8248432.0,0.00014925108253
8252056.0,6.267426283e-05
8252970.0,0.00015964349856
8252972.0,9.77686523483e-05
8256244.0,0.000300820473251
8258290.0,6.41132127419e-05
8258496.0,6.17149628887e-05
8259268.0,0.000298981815031
8262479.0,0.00497812716192
8263395.0,0.000851058931234
8264257.0,6.39533294183e-05
8266613.0,0.000205130304109
8269673.0,0.00036837117745
8273173.0,0.000178909439048
8273695.0,0.000361656077861
8274135.0,0.000600281938253
8277530.0,0.00029218677378
8277576.0,7.6743995302e-05
8279665.0,0.0003174483389
8280462.0,0.0013149603945
8289083.0,3.68531060773e-05
8290384.0,0.000272441183322
8295014.0,9.87279522895e-05
8297092.0,0.000308334989458
8299774.0,8.33791532291e-05
8300308.0,1.31104325308e-05
8301134.0,0.000343269495653
8302670.0,0.000281554532764
8303723.0,0.000145493824427
8303846.0,0.000110959026541
8304315.0,0.000828035732644
8305905.0,0.000241983410187
8306212.0,0.000221358461449
8306525.0,0.000424650107338
8306862.0,1.51089740751e-05
8307202.0,7.77032952433e-05
8309118.0,3.02179481502e-05
8313139.0,0.000102884918702
8315406.0,0.000645928627125
8317304.0,5.81175881089e-05
8318446.0,0.000181387630563
8318682.0,0.000629620528123
8320205.0,0.000222477644714
8323747.0,5.10027802111e-05
8324182.0,0.000338073287638
8324711.0,0.000100966318819
8325295.0,0.000108081126717
8326801.0,0.000143815049529
8327681.0,0.000139977849764
8330293.0,0.000160842623487
8331477.0,0.00028227400772
8332637.0,0.000233829360686
8333381.0,0.000369490360714
8333937.0,0.000936836334317
8334077.0,7.89823618316e-05
8335707.0,0.000194258238108
8336489.0,9.39314525832e-05
8339652.0,0.000255733376012
8341629.0,0.00029218677378
8347073.0,0.000103684335319
8347519.0,7.12280206397e-05
8349706.0,0.000185064947004
8350351.0,0.000255333667703
8350978.0,0.000227354086082
8351942.0,5.77978214618e-05
8356048.0,0.000426488765558
8356854.0,0.000278996399587
8360017.0,0.000243342418437
8361603.0,0.000329279704843
8362038.0,0.000191700104931
8362488.0,0.00042792771547
8362877.0,0.000207288728977
8364696.0,0.000107281710099
8365455.0,0.000474853470931
8369242.0,0.000110959026541
8370422.0,0.000392513559305
8370953.0,9.44910442156e-05
8373778.0,0.000215922428449
8375048.0,0.00010280497704
8378964.0,0.000133102866852
8380064.0,0.000190101271696
8383811.0,0.000158604256957
8385071.0,0.000136860124955
8385679.0,0.00115827473743
8387744.0,0.000592447655399
8388834.0,0.000127267125542
8388941.0,0.000251816234585
8390571.0,0.000148131899265
8390677.0,0.000257971742541
8396878.0,0.000160283031855
8398239.0,0.000153487990604
8401139.0,0.000147492365971
8401671.0,5.91568297119e-05
8403183.0,5.92367713737e-05
8404493.0,0.000650805068493
8406082.0,0.000161562098443
8410116.0,0.000103044802025
8412955.0,0.000169716147944
8413463.0,0.000235108427274
8414005.0,0.0002542944261
8414491.0,0.000366212752582
8416017.0,0.000227354086082
8416461.0,0.000181147805577
8417523.0,0.00018034838896
8419542.0,0.00104883460246
8419772.0,8.17003783319e-05
8420155.0,0.000816364250025
8421300.0,0.00011407675135
8423840.0,0.000273880133234
8425766.0,0.000113277334732
8426313.0,0.000185064947004
8428649.0,0.000195057654726
8429820.0,0.000302819014796
8431251.0,6.18748462122e-05
8434851.0,7.84227701992e-05
8436058.0,0.000141496741338
8439286.0,0.000201373046006
8440229.0,0.000107601476746
8440838.0,0.000175312064268
8441949.0,0.000350863953521
8444975.0,0.000114636342982
8445408.0,0.000165878948179
8448040.0,0.000130065083705
8450141.0,0.00242646925979
8450727.0,9.55302858186e-05
8464444.0,0.00026604585038
8464904.0,0.000158044665325
8465346.0,6.73908208746e-05
8465916.0,0.000156685657075
8466017.0,0.000129105783763
8468510.0,0.00011951278435
8468950.0,9.20927943624e-05
8469737.0,0.000108480835026
8470320.0,0.000308334989458
8470952.0,0.000341990429064
8473922.0,0.000262848183909
8474669.0,0.000317048630591
8476156.0,0.000241104051907
8476945.0,0.00105259186056
8477298.0,0.000196896312947
8479805.0,0.000190021330034
8482299.0,2.254354862e-05
8484155.0,0.000162041748414
8485783.0,0.00051266587695
8486738.0,0.000395551342452
8488446.0,4.58065721959e-05
8491259.0,0.000155006882178
8491761.0,0.000112797684762
8496159.0,5.82774714324e-05
8497163.0,0.000287310332412
8500334.0,0.000405544050174
8501346.0,0.000233749419024
8502410.0,0.000614031904078
8505782.0,7.73035869344e-05
8507445.0,0.000356459869845
8507955.0,0.00015780484034
8510349.0,0.000248698509776
8510934.0,8.23399116261e-05
8511227.0,5.41205050203e-05
8512001.0,3.57339228125e-05
8512068.0,0.00806459478131
8513974.0,0.000755928353725
8514913.0,4.87644136815e-05
8515761.0,0.000110399434908
8515958.0,0.000266765325336
8516873.0,7.64242286549e-05
8521305.0,5.81175881089e-05
8522531.0,5.52396882851e-05
8522878.0,0.000102005560422
8522900.0,0.000238465977069
8526134.0,5.52396882851e-05
8527515.0,0.000177470489136
8528336.0,0.000267884508601
8530724.0,0.000164679823252
8531302.0,5.49998632998e-05
8531489.0,0.000252215942894
8531777.0,0.00027372024991
8532286.0,0.000153727815589
8534131.0,0.000156285948766
8534186.0,7.37062121546e-05
8534548.0,0.000257891800879
8534751.0,9.04140194652e-05
8534887.0,0.000125188642336
8535365.0,0.000104883460246
8535871.0,4.30885556956e-05
8537078.0,0.000193059113182
8540853.0,0.000116155234556
8542726.0,1.32703158543e-05
8543683.0,0.00018714343021
8545651.0,5.53196299468e-05
8545670.0,5.85972380795e-05
8546703.0,6.68312292421e-05
8546996.0,0.000237506677127
8547584.0,0.00027052258344
8549016.0,2.32630235759e-05
8551080.0,0.000198734971167
8552207.0,0.000213923886904
8552443.0,5.53196299468e-05
8556079.0,0.000379483068436
8556916.0,0.000127506950528
8557959.0,5.01234219316e-05
8559524.0,7.09881956543e-05
8563360.0,0.000201612870991
8563417.0,4.5406863887e-05
8567819.0,0.000404984458542
8569012.0,0.000348465703668
8570919.0,0.000755208878769
8572940.0,6.53123376685e-05
8575459.0,0.000100966318819
8576505.0,0.000156365890428
8577801.0,1.08720660011e-05
8580247.0,8.3778861538e-05
8581117.0,0.000132303450234
8582076.0,0.000631619069668
8584624.0,0.000201452987668
8585925.0,5.8437354756e-05
8588766.0,0.00012311015913
8591294.0,0.000146453124368
8592348.0,0.000169636206282
8596262.0,0.000108480835026
8597382.0,0.000147812132618
8599796.0,6.62716376097e-05
8601562.0,0.000138698783176
8601796.0,9.72890023776e-05
8603989.0,4.64461054901e-05
8604607.0,0.000268923750204
8608472.0,0.0014663699019
8609600.0,0.000215202953493
8610308.0,0.000102005560422
8610687.0,7.34663871693e-05
8612264.0,3.5893806136e-05
8613247.0,8.00216034347e-05
8613480.0,0.000314970147385
8614757.0,0.000191939929917
8614773.0,5.02033635934e-05
8616030.0,0.000159563556899
8618000.0,4.18094891072e-05
8618064.0,4.4367622284e-05
8619087.0,0.000170275739576
8622383.0,7.33065038458e-05
8622625.0,8.79358279502e-05
8623930.0,0.000191700104931
8624455.0,0.00014021767475
8625595.0,6.7950412507e-05
8626485.0,4.0850189166e-05
8628608.0,4.95638302992e-05
8629551.0,0.000223996536288
8629984.0,6.62716376097e-05
8632350.0,4.88443553432e-05
8633430.0,7.2507087228e-05
8633607.0,9.69692357305e-05
8636114.0,0.000136380474985
8638405.0,6.84300624776e-05
8639030.0,0.000103044802025
8640071.0,0.000119193017703
8642481.0,0.000250537167996
8645334.0,5.11626635347e-05
8646459.0,0.000120472084292
8646687.0,6.0915546271e-05
8647545.0,9.76887106865e-05
8648350.0,0.000490442094977
8649270.0,0.000550158516321
8654486.0,3.74126977097e-05
8654861.0,0.00017946903068
8656188.0,0.000226714552788
8657136.0,3.69330477391e-05
8662324.0,4.34882640045e-05
8663584.0,4.66859304754e-05
8665785.0,0.000241583701878
8666528.0,4.33283806809e-05
8666589.0,0.000165958889841
8666601.0,9.36916275978e-05
8666818.0,0.000317768105547
8668457.0,0.000157884782001
8668877.0,0.000112877626423
8670904.0,0.000900143111563
8673349.0,0.000105842760187
8676008.0,0.00011319739307
8677863.0,6.23544961829e-06
8684448.0,0.000100726493834
8685252.0,0.00012398951741
8685284.0,0.000267724625277
8685468.0,4.65260471518e-05
8685740.0,0.000108640718349
8685791.0,7.06684290072e-05
8688735.0,9.72890023776e-05
8690079.0,0.000129505492072
8690892.0,2.97382981795e-05
8691932.0,1.76671072518e-05
8695655.0,2.16641903405e-05
8695670.0,0.000105842760187
8696802.0,0.000364533977684
8696821.0,7.94620118023e-05
8699887.0,7.09881956543e-05
8700788.0,1.71874572812e-05
8702311.0,5.33210884025e-05
8704661.0,4.82847637108e-05
8705135.0,3.14170730768e-05
8705410.0,0.000158764140281
8707041.0,5.44402716673e-05
8708176.0,0.000360856661243
8709826.0,7.6743995302e-05
8710791.0,4.14897224601e-05
8711955.0,6.83501208158e-05
8713930.0,0.000272441183322
8714611.0,0.000110959026541
8715012.0,0.000154047582236
8715017.0,6.67512875804e-05
8716523.0,8.026142842e-05
8716845.0,3.73327560479e-05
8719189.0,0.000104403810275
8719693.0,5.34010300643e-05
8724168.0,0.000451590447355
8724222.0,3.42150312388e-05
8724223.0,0.000124708992366
8724533.0,3.71728727244e-05
8725322.0,9.56102274804e-05
8727679.0,3.34955562828e-05
8728065.0,0.000288909165647
8729784.0,0.000116235176218
8730101.0,0.000177470489136
8730542.0,0.000108400893364
8732595.0,4.98835969463e-05
8732597.0,3.93312975923e-05
8734960.0,0.000158924023605
8734962.0,0.000472055512769
8735832.0,4.15696641219e-05
8736726.0,0.000195617246358
8737660.0,0.000170515564562
8737884.0,0.000169316439635
8738549.0,0.000295624265236
8740923.0,0.000116155234556
8742308.0,8.52178114499e-05
8742438.0,0.000203531470874
8742439.0,9.61698191128e-05
8743728.0,0.000198015496211
8744111.0,2.78996399587e-05
8745766.0,0.000446554122663
8745942.0,7.09881956543e-05
8746268.0,0.000134701700087
8746575.0,0.000395311517467
8746805.0,0.000143495282882
8748156.0,0.00115939392069
8748636.0,0.000142136274632
8750334.0,0.000106562235143
8750742.0,0.000215202953493
8752056.0,4.62062805047e-05
8753052.0,0.000172913814415
8753053.0,7.78631785668e-05
8754726.0,0.0013913046815
8754965.0,0.000497077252904
8755307.0,0.000243262476775
8757521.0,0.000385718518054
8760568.0,4.42876806222e-05
8760716.0,2.64606900468e-05
8762944.0,0.000106482293482
8763221.0,8.33791532291e-05
8763668.0,0.000457506130326
8764402.0,0.00010640235182
8764406.0,0.000987759172866
8765192.0,0.000186823663563
8765497.0,0.000126867417234
8767714.0,0.000100406727187
8774653.0,5.55594549322e-05
8774654.0,3.35754979446e-05
8774778.0,0.000242782826804
8775863.0,0.000212964586963
8776219.0,1.43095574573e-05
8780417.0,0.000381241784995
8782061.0,0.000115755526247
8783464.0,3.66932227538e-05
8783780.0,0.00012039214263
8784209.0,0.000112318034791
8786054.0,0.000144534524485
8786374.0,3.04577731355e-05
8787526.0,0.00024797903482
8788467.0,0.00043152509025
8789513.0,6.94693040807e-05
8793945.0,0.00011183838482
8796353.0,2.87789982382e-05
8796465.0,9.05739027887e-05
8798000.0,3.57339228125e-05
8798476.0,2.34229068995e-05
8799530.0,0.000171554806165
8802515.0,0.000166598423135
8804953.0,4.22891390779e-05
8805068.0,0.000134781641749
8805666.0,5.19620801524e-06
8806714.0,0.000130624675337
8807253.0,1.14316576335e-05
8808015.0,0.00022455612792
8808365.0,0.000202092520962
8808789.0,0.000157884782001
8808940.0,0.000142216216294
8809108.0,0.000391714142687
8809110.0,0.000753210337224
8810775.0,0.000133342691837
8810925.0,4.13298391366e-05
8812493.0,9.03340778034e-06
8814622.0,0.000300260881619
8817850.0,5.33210884025e-05
8818882.0,5.19620801524e-05
8818883.0,5.33210884025e-05
8819455.0,7.11480789779e-05
8822679.0,7.09082539926e-05
8823602.0,4.69257554607e-05
8826491.0,0.000263407775542
8826943.0,3.02179481502e-05
8831521.0,6.41132127419e-05
8831715.0,0.000128546192131
8834142.0,0.000179069322371
8834664.0,8.39387448615e-05
8835970.0,0.000108880543335
8837351.0,4.42077389604e-05
8838329.0,4.76452304167e-05
8840676.0,0.000242942710128
8841078.0,0.000110239551585
8843273.0,6.88297707865e-05
8846157.0,5.81175881089e-05
8846162.0,9.95273689073e-05
8848970.0,9.35317442743e-05
8848971.0,8.77759446266e-05
8850339.0,9.74488857012e-05
8850560.0,0.000180748097269
8851378.0,0.000189141971755
8852773.0,9.82483023189e-05
8852774.0,6.57120459773e-05
8852775.0,9.10535527593e-05
8854552.0,0.000113996809688
8855276.0,6.94693040807e-05
8856990.0,9.20128527006e-05
8857078.0,5.35609133878e-05
8858650.0,0.000182586755489
8862225.0,0.000126627592248
8866132.0,0.000400827492129
8866229.0,6.09954879327e-05
8867072.0,3.45347978859e-05
8867911.0,0.000112397976453
8872776.0,3.43749145623e-05
8872922.0,8.92948362003e-05
8873383.0,0.0001154357596
8876034.0,3.28560229887e-05
8876054.0,9.12134360829e-05
8876207.0,3.74126977097e-05
8876577.0,8.86553029062e-05
8877040.0,5.34010300643e-05
8879057.0,7.4265803787e-05
8879119.0,0.000161402215119
8881999.0,0.000238625860392
8882160.0,0.000123349984116
8882197.0,5.2441730123e-05
8882974.0,6.70710542275e-05
8884308.0,6.1235312918e-05
8887707.0,0.000160283031855
8887967.0,9.32119776272e-05
8888420.0,0.000238705802054
8890115.0,0.000164200173282
8890231.0,0.00013662029997
8891583.0,0.000297223098472
8894595.0,4.70856387842e-05
8894619.0,0.000181867280533
8894770.0,5.3161205079e-05
8897618.0,0.000508349027214
8898221.0,7.51451620665e-05
8899263.0,0.000109040426658
8901866.0,0.00042385069072
8904041.0,3.50144478565e-05
8904170.0,0.000168277198032
8904339.0,4.22891390779e-05
8904964.0,0.000147972015942
8905235.0,0.000384999043098
8905391.0,0.000462302630033
8905635.0,0.000192339638226
8908217.0,6.25143795064e-05
8912077.0,4.63661638283e-05
8912556.0,8.51378697881e-05
8913177.0,0.00405536056008
8913276.0,6.49126293596e-05
8916673.0,4.12498974748e-05
8917054.0,0.000144214757838
8917759.0,3.94911809158e-05
8920256.0,2.254354862e-05
8920257.0,8.43384531704e-05
8922140.0,0.000108241010041
8925049.0,6.78704708452e-05
8925085.0,4.19693724308e-05
8928029.0,0.000103844218643
8929830.0,5.73981131529e-05
8932658.0,8.84154779208e-05
8933663.0,0.000272681008307
8934051.0,0.000123270042454
8936085.0,7.11480789779e-06
8936710.0,4.41277972986e-05
8939093.0,3.34955562828e-05
8942194.0,7.10681373161e-05
8942716.0,2.27034319435e-05
8946030.0,0.000669911125657
8946439.0,2.29432569288e-05
8951166.0,6.68312292421e-05
8954432.0,8.9774486171e-05
8955690.0,5.42803883438e-05
8957543.0,0.000199854154432
8957606.0,0.000414337632969
8959554.0,0.000167158014767
8960072.0,4.54868055488e-05
8960176.0,9.35317442743e-05
8960230.0,5.34809717261e-05
8960429.0,7.97817784494e-05
8962167.0,1.92659404873e-05
8962170.0,8.41785698469e-05
8962698.0,7.35463288311e-06
8962771.0,0.000101046260481
8963182.0,2.66205733704e-05
8965124.0,0.000459504671871
8965187.0,9.74488857012e-05
8965952.0,2.41423818554e-05
8966102.0,2.70202816792e-05
8970932.0,0.000138698783176
8971874.0,3.9411239254e-05
8972342.0,6.20347295358e-05
8975892.0,0.000155966182119
8977820.0,0.000178509730739
8978689.0,0.000178349847415
8979624.0,0.000194258238108
8980068.0,3.29359646504e-05
8980397.0,0.000641851602375
8980576.0,8.09009617142e-05
8982035.0,0.000122230800851
8982681.0,0.000112078209806
8984812.0,3.93312975923e-05
8985453.0,0.000108960484996
8985691.0,0.000183785880416
8987135.0,8.36189782145e-05
8987630.0,5.58792215793e-05
8988422.0,5.54795132704e-05
8989537.0,8.76960029649e-05
8989924.0,1.09520076629e-05
8991982.0,0.000190980629975
8991992.0,2.59810400762e-05
8993738.0,8.18602616555e-05
8995662.0,0.000593966546973
8995997.0,3.66932227538e-05
8996575.0,1.3030490869e-05
8997578.0,4.16496057837e-05
8997731.0,6.1235312918e-05
8997733.0,3.90115309452e-05
8999554.0,5.55594549322e-05
9001655.0,0.000611393829239
9002420.0,2.54214484438e-05
9002515.0,4.05304225189e-05
9004074.0,3.55740394889e-05
9009894.0,4.25289640632e-05
9010674.0,3.40551479153e-05
9011719.0,6.65114625951e-05
9013561.0,0.000170595506223
9015174.0,0.000164839706576
9015176.0,0.00012398951741
9016850.0,0.000113117451409
9016913.0,5.47600383144e-05
9017863.0,0.00011135873485
9018402.0,8.21000866408e-05
9019504.0,8.84954195826e-05
9019783.0,0.000145573766088
9022270.0,4.30885556956e-05
9022633.0,6.17149628887e-05
9023292.0,0.000107681418408
9026278.0,4.47673305928e-05
9027995.0,2.36627318848e-05
9029138.0,0.00124293295725
9030198.0,0.000122150859189
9034084.0,0.000462702338342
9035674.0,0.000107121826776
9035999.0,0.000103284627011
9038167.0,0.00010688200179
9040727.0,6.25943211682e-05
9041085.0,4.15696641219e-05
9041086.0,5.93167130355e-05
9041779.0,4.23690807396e-05
9042924.0,8.87352445679e-06
9044538.0,0.000112397976453
9045269.0,0.000842025523454
9045399.0,7.81030035521e-05
9047577.0,6.28341461535e-05
9047847.0,4.1889430769e-05
9047948.0,1.60682740164e-05
9048625.0,1.83865822078e-05
9050430.0,8.36189782145e-05
9050786.0,1.16714826188e-05
9051248.0,3.44548562241e-05
9057289.0,3.43749145623e-06
9057293.0,2.27034319435e-05
9057810.0,0.000184505355372
9059303.0,3.82920559892e-05
9059752.0,5.79577047854e-05
9062059.0,8.88951278915e-05
9062635.0,6.10754295945e-05
9063481.0,5.36408550496e-05
9064118.0,0.000123829634086
9064934.0,0.000849779864646
9065399.0,1.127177431e-05
9067484.0,5.74780548147e-05
9067798.0,1.758716559e-05
9070231.0,8.08210200524e-05
9072841.0,0.00011047937657
9073565.0,1.45493824427e-05
9074163.0,5.140248852e-05
9076525.0,5.46800966527e-05
9076818.0,0.000103924160305
9077984.0,0.000153408048942
9079415.0,2.41423818554e-05
9079692.0,0.000199614329447
9081722.0,3.7652522695e-05
9084223.0,0.000103684335319
9084438.0,9.99270772161e-06
9084450.0,2.96583565177e-05
9086851.0,1.81467572224e-05
9090092.0,2.02252404285e-05
9093151.0,2.31830819141e-05
9093158.0,1.71874572812e-05
9095587.0,5.05231302405e-05
9095680.0,0.00010776136007
9096436.0,9.24925026713e-05
9097800.0,0.000348465703668
9100171.0,1.72673989429e-05
9100957.0,4.66059888136e-05
9101574.0,6.38733877566e-05
9102739.0,1.86264071931e-05
9103256.0,1.00726493834e-05
9104010.0,3.39752062535e-05
9104877.0,3.99708308865e-06
9107566.0,1.72673989429e-05
